product,author,stars,sentiment,tags,free_text,clean_text,processed_text,tokens_lemma
cushion,qiladory,2,negative,{},"The finishing is good TAPI CEPAT HABIS! I bukan jenis topup make up, not really recommended",the finishing is good tapi cepat habis i bukan jenis topup make up not really recommended,finishing good tapi cepat habis bukan jenis topup make recommended,"['finishing', 'good', 'tapi', 'cepat', 'habis', 'bukan', 'jenis', 'topup', 'make', 'recommended']"
cushion,cloudietan_29,2,negative,{},"Received, but package not good 😞",received but package not good,package good,"['package', 'good']"
cushion,a*****h,2,negative,{},misleading promo. said b1f1 and i even asked the live host and the live host said yes will get 2 cushion. but turns out it just 1 cushion and 1 sticker,misleading promo said b f and i even asked the live host and the live host said yes will get cushion but turns out it just cushion and sticker,misleading promo said asked live host live host said yes cushion turn cushion sticker,"['misleading', 'promo', 'said', 'asked', 'live', 'host', 'live', 'host', 'said', 'yes', 'cushion', 'turn', 'cushion', 'sticker']"
cushion,chansey231213,2,negative,{},"I buy buy 1 Free 1, but received 1 only!!!! Order on 24/5 Melaka, received on 25/5 selangor",i buy buy free but received only order on melaka received on selangor,free melaka selangor,"['free', 'melaka', 'selangor']"
cushion,kathynotperry,2,negative,"{'Good User Tips': 'misleading information when they say buy 1 free 1', 'Benefits': 'only get one cushion and 1 sticker pack while the photo show two cushions'}",User Tips:misleading information when they say buy 1 free 1 Benefits:only get one cushion and 1 sticker pack while the photo show two cushions,user tips misleading information when they say buy free benefits only get one cushion and sticker pack while the photo show two cushions,user tip misleading information say free benefit cushion sticker pack photo show cushion,"['user', 'tip', 'misleading', 'information', 'say', 'free', 'benefit', 'cushion', 'sticker', 'pack', 'photo', 'show', 'cushion']"
cushion,s*****y,2,negative,{},So called buy1free1 is free stickers only. Felt like got scammed,so called buy free is free stickers only felt like got scammed,called free free sticker felt like scammed,"['called', 'free', 'free', 'sticker', 'felt', 'like', 'scammed']"
cushion,b*****i,2,negative,"{'Coverage': 'medium to high coverage', 'Texture': 'matte, abit dry  unfortunately this shade is way too dark for me... and'}","unfortunately this shade is way too dark for me... and I can't do anything about it 😭 the coverage is pretty good. if you have dry skin like me, I don't really recommend. this cushion is more for oil skin.",unfortunately this shade is way too dark for me and i can t do anything about it the coverage is pretty good if you have dry skin like me i don t really recommend this cushion is more for oil skin,unfortunately shade way dark anything coverage pretty good dry skin like recommend cushion oil skin,"['unfortunately', 'shade', 'way', 'dark', 'anything', 'coverage', 'pretty', 'good', 'dry', 'skin', 'like', 'recommend', 'cushion', 'oil', 'skin']"
cushion,m*****s,2,negative,{},Why is the cushion leaking eh so sad…,why is the cushion leaking eh so sad,cushion leaking sad,"['cushion', 'leaking', 'sad']"
cushion,maisarah222_,2,negative,{},received wrong item,received wrong item,wrong,['wrong']
cushion,ecahhjela,2,negative,{},i got the wrong shade,i got the wrong shade,wrong shade,"['wrong', 'shade']"
cushion,s*****n,2,negative,"{'Texture': 'nice', 'Coverage': 'good'}","I ORDERED 03 PETAL BUT INSTEAD THEY SEND ME THE WRONG PRODUCT. DEAR STAFF, PLEASE MAKE SURE TO DOUBLE CHECK CUSTOMER'S ORDER. I CANT RETURN/REFUND BECAUSE I URGENTLY NEED TO USE IT FOR MY EVENT, AND I DID USE IT CAUSE I HAD TO!! THIS SHADE IS ONE SHADE DARKER FOR ME. RITERALLY WASTED MY MONEY. Gosh",i ordered petal but instead they send me the wrong product dear staff please make sure to double check customer s order i cant return refund because i urgently need to use it for my event and i did use it cause i had to this shade is one shade darker for me riterally wasted my money gosh,ordered petal instead send wrong dear staff please make sure double check customer cant return refund urgently need event cause shade shade darker riterally wasted money gosh,"['ordered', 'petal', 'instead', 'send', 'wrong', 'dear', 'staff', 'please', 'make', 'sure', 'double', 'check', 'customer', 'cant', 'return', 'refund', 'urgently', 'need', 'event', 'cause', 'shade', 'shade', 'darker', 'riterally', 'wasted', 'money', 'gosh']"
cushion,a*****h,2,negative,"{'Texture': 'liquid cushion foundation', 'Coverage': 'transferproof and buildable covergae  ordered the full size cushion foundation but instead received the refill version😤even though the shade is correct, product quality is ok'}","ordered the full size cushion foundation but instead received the refill version😤even though the shade is correct, product quality is ok",ordered the full size cushion foundation but instead received the refill version even though the shade is correct product quality is ok,ordered full size cushion foundation instead refill version though shade correct quality,"['ordered', 'full', 'size', 'cushion', 'foundation', 'instead', 'refill', 'version', 'though', 'shade', 'correct', 'quality']"
cushion,y*****9,2,negative,{},"The delivery was fast but the order is not packaged well, slightly wear off at the side",the delivery was fast but the order is not packaged well slightly wear off at the side,fast packaged well slightly wear side,"['fast', 'packaged', 'well', 'slightly', 'wear', 'side']"
cushion,q*****b,2,negative,{},氧化够够力真的  Fast delivery Good customer service and excellent service,good customer service and excellent service,good customer service excellent service,"['good', 'customer', 'service', 'excellent', 'service']"
cushion,_*****0,2,negative,"{'Coverage': 'full coverage', 'Texture': 'drying'}","This cushion makes my skin look patchy despite skin prepping with skintific’s toner essence + numbuzin 1 purple soothing cream + sunscreen. I find the cushion not as hydrating and it accentuates my fine lines on my foreheads and makes my pores look huge! I did not love how it looked on my skin.   The first picture on the left is Skintific’s velvet matte cushion. Look how it accentuates my textured skin! The one on the right looks much better, I used Rare Beauty’s skin tint (same prep + base).   I’m going to stick with my rare beauty skin tint for now..",this cushion makes my skin look patchy despite skin prepping with skintific s toner essence numbuzin purple soothing cream sunscreen i find the cushion not as hydrating and it accentuates my fine lines on my foreheads and makes my pores look huge i did not love how it looked on my skin the first picture on the left is skintific s velvet matte cushion look how it accentuates my textured skin the one on the right looks much better i used rare beauty s skin tint same prep base i m going to stick with my rare beauty skin tint for now,cushion make skin look patchy despite skin prepping toner essence numbuzin purple soothing cream sunscreen find cushion hydrating accentuates fine line forehead make pore look huge love looked skin picture left velvet matte cushion look accentuates textured skin right look better rare beauty skin tint prep base going stick rare beauty skin tint,"['cushion', 'make', 'skin', 'look', 'patchy', 'despite', 'skin', 'prepping', 'toner', 'essence', 'numbuzin', 'purple', 'soothing', 'cream', 'sunscreen', 'find', 'cushion', 'hydrating', 'accentuates', 'fine', 'line', 'forehead', 'make', 'pore', 'look', 'huge', 'love', 'looked', 'skin', 'picture', 'left', 'velvet', 'matte', 'cushion', 'look', 'accentuates', 'textured', 'skin', 'right', 'look', 'better', 'rare', 'beauty', 'skin', 'tint', 'prep', 'base', 'going', 'stick', 'rare', 'beauty', 'skin', 'tint']"
cushion,s*****9,2,negative,"{'s': 'i dont opt for posting back to them as i dont have time to go for postage, so i just opt to use the shade they sent me.'}","So disappointed with the cs cause they sent me a wrong code and i need to post back to them which is a hustle for me. You need to check first before posting. Dah lah ive been buying from them for few times. I know its a human error but still i cant accept it.   p/s: i dont opt for posting back to them as i dont have time to go for postage, so i just opt to use the shade they sent me.",so disappointed with the cs cause they sent me a wrong code and i need to post back to them which is a hustle for me you need to check first before posting dah lah ive been buying from them for few times i know its a human error but still i cant accept it p s i dont opt for posting back to them as i dont have time to go for postage so i just opt to use the shade they sent me,disappointed cause sent wrong code need post back hustle need check posting dah lah ive buying time know human error cant accept dont opt posting back dont postage opt shade sent,"['disappointed', 'cause', 'sent', 'wrong', 'code', 'need', 'post', 'back', 'hustle', 'need', 'check', 'posting', 'dah', 'lah', 'ive', 'buying', 'time', 'know', 'human', 'error', 'cant', 'accept', 'dont', 'opt', 'posting', 'back', 'dont', 'postage', 'opt', 'shade', 'sent']"
cushion,h*****3,2,negative,"{'Texture': 'smooth like riding a bicycle on marble.', 'Coverage': 'can be wore in the whole body'}","My mother bought this for herself as it says it can cover acne. Tried it and nope, just covers a little bit of acne.",my mother bought this for herself as it says it can cover acne tried it and nope just covers a little bit of acne,mother say cover acne tried nope cover little bit acne,"['mother', 'say', 'cover', 'acne', 'tried', 'nope', 'cover', 'little', 'bit', 'acne']"
cushion,d*****5,2,negative,{},"doesn't look like the same like what it said during live that we using it can close the pores... When apply on the face, it become so uneven... Pores become more obvious despite i applied it properly 😓😢",doesn t look like the same like what it said during live that we using it can close the pores when apply on the face it become so uneven pores become more obvious despite i applied it properly,look like like said live close pore apply face become uneven pore become obvious despite applied properly,"['look', 'like', 'like', 'said', 'live', 'close', 'pore', 'apply', 'face', 'become', 'uneven', 'pore', 'become', 'obvious', 'despite', 'applied', 'properly']"
cushion,l*****n,2,negative,{},"The rave ratings by KOL including soimjenn….the texture is like waterproof, matte finishing. Not too bad until I washed the padding and let it dry, look at the ants surrounding it. I wonder what’s attracting the ants 🐜 scary",the rave ratings by kol including soimjenn the texture is like waterproof matte finishing not too bad until i washed the padding and let it dry look at the ants surrounding it i wonder what s attracting the ants scary,rave rating kol including soimjenn texture like waterproof matte finishing bad washed padding let dry look ant surrounding wonder attracting ant scary,"['rave', 'rating', 'kol', 'including', 'soimjenn', 'texture', 'like', 'waterproof', 'matte', 'finishing', 'bad', 'washed', 'padding', 'let', 'dry', 'look', 'ant', 'surrounding', 'wonder', 'attracting', 'ant', 'scary']"
cushion,9*****i,2,negative,"{'Texture': 'thick, not easy to blend', 'Coverage': 'med leaning high'}","Bad for my combi oily skin. Made me break out. Patchy, separates, creases even with skin prep. Tak suka. My skin became oily wayyy to fast with this, especially at the tzone. After a few hours, looks cakey and patchy on my skin, and like ive been wearing powder/too much make-up. I wish i didnt buy",bad for my combi oily skin made me break out patchy separates creases even with skin prep tak suka my skin became oily wayyy to fast with this especially at the tzone after a few hours looks cakey and patchy on my skin and like ive been wearing powder too much make up i wish i didnt buy,bad combi oily skin made break patchy separate crease skin prep tak suka skin became oily wayyy fast especially tzone hour look cakey patchy skin like ive wearing powder make wish didnt,"['bad', 'combi', 'oily', 'skin', 'made', 'break', 'patchy', 'separate', 'crease', 'skin', 'prep', 'tak', 'suka', 'skin', 'became', 'oily', 'wayyy', 'fast', 'especially', 'tzone', 'hour', 'look', 'cakey', 'patchy', 'skin', 'like', 'ive', 'wearing', 'powder', 'make', 'wish', 'didnt']"
cushion,s*****_,2,negative,{},"the packaging is nice, everything is good, but skintific cushion isn't for me unfortunately",the everything is good but skintific cushion isn t for me unfortunately,everything good cushion unfortunately,"['everything', 'good', 'cushion', 'unfortunately']"
cushion,r*****8,2,negative,{},It's not matte at all. It will simply wiped off your face when you bump into something.,it s not matte at all it will simply wiped off your face when you bump into something,matte simply wiped face bump something,"['matte', 'simply', 'wiped', 'face', 'bump', 'something']"
cushion,w*****3,2,negative,{},Too yellowish even I bought the second fairer colour. Too dry and easy to fade.,too yellowish even i bought the second fairer colour too dry and easy to fade,yellowish fairer colour dry easy fade,"['yellowish', 'fairer', 'colour', 'dry', 'easy', 'fade']"
cushion,g*****n,2,negative,{},The product can stain the mask if we put it on with mask on.,the product can stain the mask if we put it on with mask on,stain mask put mask,"['stain', 'mask', 'put', 'mask']"
cushion,n*****5,2,negative,{'Texture': 'not suitable shade for me☹️'},suitable shade for me☹️,suitable shade for me,suitable shade,"['suitable', 'shade']"
cushion,l*****9,2,negative,{},"Order 02 , but received 01",order but received,,[]
cushion,z*****l,2,negative,{},"My honest opinion; i guess this brand doesn't suits me. I find it's really hard to remove my makeup after applying this despite using double cleansing (oil and foam cleanser).Sorry, I am not going to buy again.",my honest opinion i guess this brand doesn t suits me i find it s really hard to remove my makeup after applying this despite using double cleansing oil and foam cleanser sorry i am not going to buy again,honest opinion guess brand suit find hard remove makeup applying despite double cleansing oil foam cleanser sorry going,"['honest', 'opinion', 'guess', 'brand', 'suit', 'find', 'hard', 'remove', 'makeup', 'applying', 'despite', 'double', 'cleansing', 'oil', 'foam', 'cleanser', 'sorry', 'going']"
cushion,d*****o,2,negative,{},"I'm oily combination skin. I think it's overhyped or maybe I don't know how to use.. Cannot dab too many times as it will appear very thick & cakey on your face. Tried few attempts, still end up with cakey & crease lines after 2-3hours. Texture too matte, does not look natural on the makeup when you view from near, patchy after few hours. Had high expectation on this product for the price I paid",i m oily combination skin i think it s overhyped or maybe i don t know how to use cannot dab too many times as it will appear very thick cakey on your face tried few attempts still end up with cakey crease lines after hours texture too matte does not look natural on the makeup when you view from near patchy after few hours had high expectation on this product for the price i paid,oily combination skin think overhyped maybe know dab many time appear thick cakey face tried attempt end cakey crease line hour texture matte look natural makeup view near patchy hour high expectation paid,"['oily', 'combination', 'skin', 'think', 'overhyped', 'maybe', 'know', 'dab', 'many', 'time', 'appear', 'thick', 'cakey', 'face', 'tried', 'attempt', 'end', 'cakey', 'crease', 'line', 'hour', 'texture', 'matte', 'look', 'natural', 'makeup', 'view', 'near', 'patchy', 'hour', 'high', 'expectation', 'paid']"
cushion,m*****3,1,negative,"{'Beauty Profile': 'fine', 'Beauty Effect': 'fine', 'Packaging': 'fine'}",Beauty Effect:fine Packaging:fine,beauty effect fine packaging fine,beauty effect fine fine,"['beauty', 'effect', 'fine', 'fine']"
cushion,l1104a,1,negative,{},"I ordered in shade Petal, but I received shade Almond instead. The shipping label clearly stated ‘Petal’, so I only realized the mistake after opening the box. Unfortunately, the seller refused to take responsibility or offer an exchange, even though it was not my fault. Very disappointed with this experience.",i ordered in shade petal but i received shade almond instead the shipping label clearly stated petal so i only realized the mistake after opening the box unfortunately the seller refused to take responsibility or offer an exchange even though it was not my fault very disappointed with this experience,ordered shade petal shade almond instead shipping label clearly stated petal realized mistake opening box unfortunately refused take responsibility offer exchange though fault disappointed experience,"['ordered', 'shade', 'petal', 'shade', 'almond', 'instead', 'shipping', 'label', 'clearly', 'stated', 'petal', 'realized', 'mistake', 'opening', 'box', 'unfortunately', 'refused', 'take', 'responsibility', 'offer', 'exchange', 'though', 'fault', 'disappointed', 'experience']"
cushion,rg7e70urfp,1,negative,{},Parcel sampai tapi tak masuk mailbox so in the end monyet ambil....if you can refund half of the price,parcel sampai tapi tak masuk mailbox so in the end monyet ambil if you can refund half of the price,sampai tapi tak masuk mailbox end monyet ambil refund half,"['sampai', 'tapi', 'tak', 'masuk', 'mailbox', 'end', 'monyet', 'ambil', 'refund', 'half']"
cushion,jinyun0109,1,negative,{},"Packing ok and fast delivery. BUT the product not as described, actually it is not suitable for everyone. Additionally, the cushion tends to come off easily and settles into lines, not even 2 hrs after using it. How can it longlast for 12 hrs?? I bought the pink and the blue one, both also have this issue. How can the description said it is suitable for all skin type?? The only thing i can say is DON'T 100% TRUST THOSE BLOGGERS WORDS！",packing ok and but the product not as described actually it is not suitable for everyone additionally the cushion tends to come off easily and settles into lines not even hrs after using it how can it longlast for hrs i bought the pink and the blue one both also have this issue how can the description said it is suitable for all skin type the only thing i can say is don t trust those bloggers words,packing described actually suitable everyone additionally cushion tends come easily settle line hr longlast hr pink blue issue description said suitable skin type thing say trust blogger word,"['packing', 'described', 'actually', 'suitable', 'everyone', 'additionally', 'cushion', 'tends', 'come', 'easily', 'settle', 'line', 'hr', 'longlast', 'hr', 'pink', 'blue', 'issue', 'description', 'said', 'suitable', 'skin', 'type', 'thing', 'say', 'trust', 'blogger', 'word']"
cushion,Unknown,1,negative,{},I buy when live and order the refill one but they give the wrong product.,i buy when live and order the refill one but they give the wrong product,live refill give wrong,"['live', 'refill', 'give', 'wrong']"
cushion,chaneeeee99,1,negative,{},I ordered ivory and quite shocked. Cause the color mixed with orange.. very dissapointed..,i ordered ivory and quite shocked cause the color mixed with orange very dissapointed,ordered ivory quite shocked cause color mixed orange dissapointed,"['ordered', 'ivory', 'quite', 'shocked', 'cause', 'color', 'mixed', 'orange', 'dissapointed']"
cushion,jorajunlee,1,negative,{},"Seller sent the wrong skin colour to me, they asked me to click refund and purchase again. However the price will not be the same as i purchased at a cheaper price during sales. The duration for the whole process takes years for them to settle. They did not think of the urgency of this item for customer which i think its not fair. This is seller mistake but they insisted me to send back the wrong item to their warehouse. Once they received it, only they process (takes another 3 days) to send me the correct colour.",seller sent the wrong skin colour to me they asked me to click refund and purchase again however the price will not be the same as i purchased at a cheaper price during sales the duration for the whole process takes years for them to settle they did not think of the urgency of this item for customer which i think its not fair this is seller mistake but they insisted me to send back the wrong item to their warehouse once they received it only they process takes another days to send me the correct colour,sent wrong skin colour asked click refund however purchased cheaper sale duration whole process take year settle think urgency customer think fair mistake insisted send back wrong warehouse process take another day send correct colour,"['sent', 'wrong', 'skin', 'colour', 'asked', 'click', 'refund', 'however', 'purchased', 'cheaper', 'sale', 'duration', 'whole', 'process', 'take', 'year', 'settle', 'think', 'urgency', 'customer', 'think', 'fair', 'mistake', 'insisted', 'send', 'back', 'wrong', 'warehouse', 'process', 'take', 'another', 'day', 'send', 'correct', 'colour']"
cushion,n*****5,1,negative,{},Very very late delivery do not trust when they said 2DD,very very late delivery do not trust when they said dd,late trust said,"['late', 'trust', 'said']"
cushion,c*****e,1,negative,{'Texture': 'lol cakap buy 1 free 1 tapi dapat satu jee.. iklan bukan main tulis buy 1 free 1 cushion ( the first iklan btw ) lain kali jangan buat iklan yang confusekan customer… i even ask dekat host live yeee dia cakap buy 1 free 1.. tak mention pun pasal sticker tu'},cakap buy 1 free 1 tapi dapat satu jee.. iklan bukan main tulis buy 1 free 1 cushion ( the first iklan btw ) lain kali jangan buat iklan yang confusekan customer… i even ask dekat host live yeee dia cakap buy 1 free 1.. tak mention pun pasal sticker tu,cakap buy free tapi dapat satu jee iklan bukan main tulis buy free cushion the first iklan btw lain kali jangan buat iklan yang confusekan customer i even ask dekat host live yeee dia cakap buy free tak mention pun pasal sticker tu,cakap free tapi dapat satu jee iklan bukan main tulis free cushion iklan btw lain kali jangan buat iklan yang confusekan customer ask dekat host live yeee dia cakap free tak mention pun pasal sticker,"['cakap', 'free', 'tapi', 'dapat', 'satu', 'jee', 'iklan', 'bukan', 'main', 'tulis', 'free', 'cushion', 'iklan', 'btw', 'lain', 'kali', 'jangan', 'buat', 'iklan', 'yang', 'confusekan', 'customer', 'ask', 'dekat', 'host', 'live', 'yeee', 'dia', 'cakap', 'free', 'tak', 'mention', 'pun', 'pasal', 'sticker']"
cushion,liuxin85,1,negative,{},Ordered 01 Vanilla get 02 Ivory. Please lah give what customer paid for. If out of stock you may inform buyer to cancel order. Worst service ever,ordered vanilla get ivory please lah give what customer paid for if out of stock you may inform buyer to cancel order worst service ever,ordered vanilla ivory please lah give customer paid stock may inform buyer cancel worst service ever,"['ordered', 'vanilla', 'ivory', 'please', 'lah', 'give', 'customer', 'paid', 'stock', 'may', 'inform', 'buyer', 'cancel', 'worst', 'service', 'ever']"
cushion,ha_tupperware1991,1,negative,{},Tulis buy 1 free1 but terima satu je foundation with sticker dh lah jdi mahal rm40++  Never repeat order seller x jujur,tulis buy free but terima satu je foundation with sticker dh lah jdi mahal rm never repeat order seller x jujur,tulis free terima satu foundation sticker lah jdi mahal never repeat jujur,"['tulis', 'free', 'terima', 'satu', 'foundation', 'sticker', 'lah', 'jdi', 'mahal', 'never', 'repeat', 'jujur']"
cushion,by_farahin,1,negative,{},Tanya host dlm live cakap buy 1 free 1 dpt 2 cushion.. sampi2 jer dapat 1.. shit ya!,tanya host dlm live cakap buy free dpt cushion sampi jer dapat shit ya,tanya host dlm live cakap free dpt cushion sampi jer dapat shit,"['tanya', 'host', 'dlm', 'live', 'cakap', 'free', 'dpt', 'cushion', 'sampi', 'jer', 'dapat', 'shit']"
cushion,n*****d,1,negative,{},Rase tertipu dgn iklan.. buy 1 free 1.. hampeh.. rupenye dpt free 1 gift sticker bod* gtu.. tahniah do.. berjaya.. good strategy.. my bad sbb tgk gmbr bag 1 je buy 1 free 1 cushion.. ahh annoying,rase tertipu dgn iklan buy free hampeh rupenye dpt free gift sticker bod gtu tahniah do berjaya good strategy my bad sbb tgk gmbr bag je buy free cushion ahh annoying,rase tertipu dgn iklan free hampeh rupenye dpt free gift sticker bod gtu tahniah berjaya good strategy bad sbb tgk gmbr bag free cushion ahh annoying,"['rase', 'tertipu', 'dgn', 'iklan', 'free', 'hampeh', 'rupenye', 'dpt', 'free', 'gift', 'sticker', 'bod', 'gtu', 'tahniah', 'berjaya', 'good', 'strategy', 'bad', 'sbb', 'tgk', 'gmbr', 'bag', 'free', 'cushion', 'ahh', 'annoying']"
cushion,c*****_,1,negative,{},I tot buy1free1 means free 1 refill but actly free sticker u should put free sticker not free 1. 😑 disappointed,i tot buy free means free refill but actly free sticker u should put free sticker not free disappointed,tot free mean free refill actly free sticker put free sticker free disappointed,"['tot', 'free', 'mean', 'free', 'refill', 'actly', 'free', 'sticker', 'put', 'free', 'sticker', 'free', 'disappointed']"
cushion,bellelee790,1,negative,{},"buy 1 free 1 at all, it just buy 1 free 1 sticker only, why cheat people ?!",buy free at all it just buy free sticker only why cheat people,free free sticker cheat people,"['free', 'free', 'sticker', 'cheat', 'people']"
cushion,tisyakhalid,1,negative,{},"Sent the wrong shade, order beige received honey 🫩😣",sent the wrong shade order beige received honey,sent wrong shade beige honey,"['sent', 'wrong', 'shade', 'beige', 'honey']"
cushion,fieyfieyy,1,negative,"{'Benefits': 'no', 'Beauty Profile': 'no', 'Usage Experience': 'no'}",Wrong item . Denim i buy not this . I hope hv response from this seller . Give one the denim and i will pay for it .,wrong item denim i buy not this i hope hv response from this seller give one the denim and i will pay for it,wrong denim hope response give denim pay,"['wrong', 'denim', 'hope', 'response', 'give', 'denim', 'pay']"
cushion,nurunnie,1,negative,{},Buy 2 free 1 but didn’t get as per described. They give me small keychain skintific cushion. Not satisfied,buy free but didn t get as per described they give me small keychain skintific cushion not satisfied,free per described give small keychain cushion satisfied,"['free', 'per', 'described', 'give', 'small', 'keychain', 'cushion', 'satisfied']"
cushion,rickydahrus,1,negative,{},"receive wrong item,I order a mini cushion but got toner instead.  try to return it but it's not available in my place because it's luar bandar",receive wrong item i order a mini cushion but got toner instead try to return it but it s not available in my place because it s luar bandar,receive wrong mini cushion toner instead try return available place luar bandar,"['receive', 'wrong', 'mini', 'cushion', 'toner', 'instead', 'try', 'return', 'available', 'place', 'luar', 'bandar']"
cushion,honeyscha_madu,1,negative,"{'Coverage': 'ok', 'Texture': 'ok'}",Geram betul dgn Skintific ni kite order yg jeans version dia post yg ni without my concerns dulu Kau brand besar dapat staff pemalas nk bgtau customer bila contact cs suruh jgn return.Haok betul,geram betul dgn skintific ni kite order yg jeans version dia post yg ni without my concerns dulu kau brand besar dapat staff pemalas nk bgtau customer bila contact cs suruh jgn return haok betul,geram betul dgn kite jean version dia post without concern dulu kau brand besar dapat staff pemalas bgtau customer bila contact suruh jgn return haok betul,"['geram', 'betul', 'dgn', 'kite', 'jean', 'version', 'dia', 'post', 'without', 'concern', 'dulu', 'kau', 'brand', 'besar', 'dapat', 'staff', 'pemalas', 'bgtau', 'customer', 'bila', 'contact', 'suruh', 'jgn', 'return', 'haok', 'betul']"
cushion,n*****r,1,negative,{},"Delivery taking so long and the service is suck. I order code 04 beige dtg 00 porcelain menyusahkan customer nk kene return parcel BCS OF U GUYS YG TAK RETI NK DOUBLE CHECK, STUPID!",delivery taking so long and the service is suck i order code beige dtg porcelain menyusahkan customer nk kene return parcel bcs of u guys yg tak reti nk double check stupid,taking long service suck code beige dtg porcelain menyusahkan customer kene return bcs guy tak reti double check stupid,"['taking', 'long', 'service', 'suck', 'code', 'beige', 'dtg', 'porcelain', 'menyusahkan', 'customer', 'kene', 'return', 'bcs', 'guy', 'tak', 'reti', 'double', 'check', 'stupid']"
cushion,putriyap759,1,negative,{},"Unfortunately When i received the packaging, the mirror is completely shattered, but the cushion foundation is ok",unfortunately when i received the packaging the mirror is completely shattered but the cushion foundation is ok,unfortunately mirror completely shattered cushion foundation,"['unfortunately', 'mirror', 'completely', 'shattered', 'cushion', 'foundation']"
cushion,y*****4,1,negative,{},Don’t know how use with this condition so dirty,don t know how use with this condition so dirty,know condition dirty,"['know', 'condition', 'dirty']"
cushion,s*****s,1,negative,{},Not receiving the parcel. No refund provided.,not receiving the parcel no refund provided,receiving refund provided,"['receiving', 'refund', 'provided']"
cushion,af1993,1,negative,{},I DIDNT GET MY PARCEL AT ALL. PAID FOR NOTHING,i didnt get my parcel at all paid for nothing,didnt paid nothing,"['didnt', 'paid', 'nothing']"
cushion,y*****2,1,negative,{},BAIT CUSTOMER,bait customer,bait customer,"['bait', 'customer']"
cushion,ratu.empayar,1,negative,{},Buy 1 free 1 under promo. But only received 1,buy free under promo but only received,free promo,"['free', 'promo']"
cushion,anisahmior,1,negative,{},Receive different shade than ordered.,receive different shade than ordered,receive different shade ordered,"['receive', 'different', 'shade', 'ordered']"
cushion,a*****0,1,negative,{},Misleading promo info.. Please change the info,misleading promo info please change the info,misleading promo info please change info,"['misleading', 'promo', 'info', 'please', 'change', 'info']"
cushion,s*****i,1,negative,{},buy 1 free 1 tp receive 1 je,buy free tp receive je,free receive,"['free', 'receive']"
cushion,c*****e,1,negative,"{'Coverage': 'good coverage with not much flaws on face', 'Texture': 'not too thick'}",If you’re very fair and your skins are fair and pinkish PLEASE DO NOT BUY THIS PRODUCT cos it become yellowish after hours and it makes you look sick 如果你很白 就不要用了 这个气垫氧化很够力 但我从来没有看到网上说氧化这回事 风催的很大这波网红风,if you re very fair and your skins are fair and pinkish please do not buy this product cos it become yellowish after hours and it makes you look sick,fair skin fair pinkish please co become yellowish hour make look sick,"['fair', 'skin', 'fair', 'pinkish', 'please', 'co', 'become', 'yellowish', 'hour', 'make', 'look', 'sick']"
cushion,w*****7,1,negative,"{'Texture': 'moisture', 'Coverage': 'moderate'}","I cant believe i spent money on this cushion. Dispose all the flaws, even without make up my skin condition looks better. All the pores had been magnified.  First photo with the cushion, second without",i cant believe i spent money on this cushion dispose all the flaws even without make up my skin condition looks better all the pores had been magnified first photo with the cushion second without,cant believe spent money cushion dispose flaw without make skin condition look better pore magnified photo cushion without,"['cant', 'believe', 'spent', 'money', 'cushion', 'dispose', 'flaw', 'without', 'make', 'skin', 'condition', 'look', 'better', 'pore', 'magnified', 'photo', 'cushion', 'without']"
cushion,j*****n,1,negative,{},Terrible product for me - my face is clear w/o acne yet it gives me a cakey finish. I don’t have this problem with other brands’ foundation.,terrible product for me my face is clear w o acne yet it gives me a cakey finish i don t have this problem with other brands foundation,terrible face clear acne yet give cakey finish problem brand foundation,"['terrible', 'face', 'clear', 'acne', 'yet', 'give', 'cakey', 'finish', 'problem', 'brand', 'foundation']"
cushion,c*****l,1,negative,{},"Long story short, I bought Petal but you send me Ivory. And when I informed you, you told me you need evidence of the purchase?! Are you trying to be ridiculous here? I have been your customer for more than a year. Check my purchased history! U about to lose a loyal customer!   You want evidence of my purchase? Sure.. I can write review here, what do you think?",long story short i bought petal but you send me ivory and when i informed you you told me you need evidence of the purchase are you trying to be ridiculous here i have been your customer for more than a year check my purchased history u about to lose a loyal customer you want evidence of my purchase sure i can write review here what do you think,long story short petal send ivory informed told need evidence trying ridiculous customer year check purchased history lose loyal customer want evidence sure write review think,"['long', 'story', 'short', 'petal', 'send', 'ivory', 'informed', 'told', 'need', 'evidence', 'trying', 'ridiculous', 'customer', 'year', 'check', 'purchased', 'history', 'lose', 'loyal', 'customer', 'want', 'evidence', 'sure', 'write', 'review', 'think']"
cushion,y*****.,1,negative,{},"very bad , can't refund already broken how to use ? service also bad",very bad can t refund already broken how to use service also bad,bad refund already broken service bad,"['bad', 'refund', 'already', 'broken', 'service', 'bad']"
cushion,s*****1,1,negative,"{'Texture': 'ok', 'Coverage': 'just okay'}",Didn’t notice that caption. Just bought that refill powder. Not fullset of compact. So be careful everyone. Don’t make the mistake before choosing,didn t notice that caption just bought that refill powder not fullset of compact so be careful everyone don t make the mistake before choosing,notice caption refill powder fullset compact careful everyone make mistake choosing,"['notice', 'caption', 'refill', 'powder', 'fullset', 'compact', 'careful', 'everyone', 'make', 'mistake', 'choosing']"
cushion,h*****y,1,negative,"{'Benefits': 'creasing', 'Beauty Effect': 'cakey'}",Not useful at all! Creasing cakey separation,not useful at all creasing cakey separation,useful creasing cakey separation,"['useful', 'creasing', 'cakey', 'separation']"
