product,author,stars,sentiment,tags,free_text,clean_text,processed_text,tokens_lemma
moisturizer,saintteh0101,5,positive,{},Received in within 2 days! Received in good condition!👍🏻,received in within days received in good condition,within day good condition,"['within', 'day', 'good', 'condition']"
moisturizer,hvso646xid,5,positive,{},Good product quality Good value for money Excellent service by seller Thanks Boss,good product quality good value for money excellent service by seller thanks boss,good quality good value money excellent service thanks bos,"['good', 'quality', 'good', 'value', 'money', 'excellent', 'service', 'thanks', 'bos']"
moisturizer,f*****a,5,positive,{},"Basic but does its job. Absorbs pretty easily into the skin, hydrating but may not be enough to calm down your irritated skin by this alone. But still a good product for its price.",basic but does its job absorbs pretty easily into the skin hydrating but may not be enough to calm down your irritated skin by this alone but still a good product for its price,basic job absorbs pretty easily skin hydrating may enough calm irritated skin alone good,"['basic', 'job', 'absorbs', 'pretty', 'easily', 'skin', 'hydrating', 'may', 'enough', 'calm', 'irritated', 'skin', 'alone', 'good']"
moisturizer,x*****o,5,positive,{'Skin Suitability': 'super good'},It absorbs very quickly and this is already my second bottle. Love it sm thank you skintific,it absorbs very quickly and this is already my second bottle love it sm thank you skintific,absorbs quickly already bottle love,"['absorbs', 'quickly', 'already', 'bottle', 'love']"
moisturizer,s*****g,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'smooth skin texture'}","Been replied purchased liked the texture not sticky to your face , fast delivery",been replied purchased liked the texture not sticky to your face,replied purchased liked texture sticky face,"['replied', 'purchased', 'liked', 'texture', 'sticky', 'face']"
moisturizer,k*****0,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'good'}","Thank you seller and fast delivery, second time  bought,nice.",and second time bought nice,nice,['nice']
moisturizer,o*****e,5,positive,{},Parcel received in good condition and worth it to buy during shopee event,parcel received in good condition and worth it to buy during shopee event,good condition worth event,"['good', 'condition', 'worth', 'event']"
moisturizer,st3preloved,5,positive,{},Tq seller Good packaging Good product Worth buying Fast delivery,good product worth buying,good worth buying,"['good', 'worth', 'buying']"
moisturizer,brianyeojuncheng,5,positive,{},Really love this item good quality and fast shipping thank you,really love this item good quality and fast shipping thank you,love good quality fast shipping,"['love', 'good', 'quality', 'fast', 'shipping']"
moisturizer,h*****y,5,positive,"{'Skin Suitability': 'for combination skin', 'Absorption': 'fast absorb'}",Order received in good condition... good value for money...,order received in good condition good value for money,good condition good value money,"['good', 'condition', 'good', 'value', 'money']"
moisturizer,tintecklee,5,positive,{},Fast delivery thank you  Original product..,thank you original product,original,['original']
moisturizer,ri9cb8aihg,5,positive,"{'Skin Suitability': 'ok', 'Absorption': 'ok'}","This product really suits me.well, moisturized my skin, nice product, thank you seller！",this product really suits me well moisturized my skin nice product,suit well moisturized skin nice,"['suit', 'well', 'moisturized', 'skin', 'nice']"
moisturizer,m*****y,5,positive,{},"Received item in good condition,good quality product and packaging. Tqsm seller",received item in good condition good quality product and packaging tqsm seller,good condition good quality tqsm,"['good', 'condition', 'good', 'quality', 'tqsm']"
moisturizer,c*****7,5,positive,{},Suitable to my sensitive skin.. fast absort and moisturizing skin,suitable to my sensitive skin fast absort and moisturizing skin,suitable sensitive skin fast absort moisturizing skin,"['suitable', 'sensitive', 'skin', 'fast', 'absort', 'moisturizing', 'skin']"
moisturizer,y*****l,5,positive,"{'Absorption': 'fast', 'Skin Suitability': 'dry  not the first time, dah repeat berbotol botol dah. so far paling best sebab muka jadi glowing. thank you'}","not the first time, dah repeat berbotol botol dah. so far paling best sebab muka jadi glowing. thank you",not the first time dah repeat berbotol botol dah so far paling best sebab muka jadi glowing thank you,dah repeat berbotol botol dah far paling best sebab muka jadi glowing,"['dah', 'repeat', 'berbotol', 'botol', 'dah', 'far', 'paling', 'best', 'sebab', 'muka', 'jadi', 'glowing']"
moisturizer,k*****3,5,positive,{},"Recommended by friend, hopefully it works. Thanks seller for the good deal and fast delivery",recommended by friend hopefully it works thanks seller for the good deal and,recommended friend hopefully work thanks good deal,"['recommended', 'friend', 'hopefully', 'work', 'thanks', 'good', 'deal']"
moisturizer,p*****o,5,positive,{},Bought this 2 at RM50.30 with free shipping self collect. Influenced by review Dahlia Rizal.,bought this at rm with free shipping self collect influenced by review dahlia rizal,free shipping self collect influenced review dahlia rizal,"['free', 'shipping', 'self', 'collect', 'influenced', 'review', 'dahlia', 'rizal']"
moisturizer,n*****e,5,positive,"{'Absorption': 'it a bit heavy on my skin but it absorbs quickly into the skin.', 'Skin Suitability': 'my skin is oily type, but when i use it, acne will grow. i think it is not very suitable for my skin, but maybe this is only for the beginning because i have only used this for 4-5 days.'}","a bit heavy on my skin but it absorbs quickly into the skin. Skin Suitability:my skin is oily type, but when i use it, acne will grow. i think it is not very suitable for my skin, but maybe this is only for the beginning because i have only used this for 4-5 days.",a bit heavy on my skin but it absorbs quickly into the skin skin suitability my skin is oily type but when i use it acne will grow i think it is not very suitable for my skin but maybe this is only for the beginning because i have only used this for days,bit heavy skin absorbs quickly skin skin suitability skin oily type acne grow think suitable skin maybe beginning day,"['bit', 'heavy', 'skin', 'absorbs', 'quickly', 'skin', 'skin', 'suitability', 'skin', 'oily', 'type', 'acne', 'grow', 'think', 'suitable', 'skin', 'maybe', 'beginning', 'day']"
moisturizer,h*****n,5,positive,{},first try on this product hope is ok cheap price thank youseller fast delivery,first try on this product hope is ok cheap price thank youseller,try hope cheap youseller,"['try', 'hope', 'cheap', 'youseller']"
moisturizer,eiwen95,5,positive,{},Third time purchased... Very good product and its suitable on my skin too. Very moisture after apply.. Will continue buy it when finised used🩷😍,third time purchased very good product and its suitable on my skin too very moisture after apply will continue buy it when finised used,third purchased good suitable skin moisture apply continue finised,"['third', 'purchased', 'good', 'suitable', 'skin', 'moisture', 'apply', 'continue', 'finised']"
moisturizer,dexterkyp,5,positive,{},Skin feels moisture after applying. Texture is fine.. Not oily... Good to try,skin feels moisture after applying texture is fine not oily good to try,skin feel moisture applying texture fine oily good try,"['skin', 'feel', 'moisture', 'applying', 'texture', 'fine', 'oily', 'good', 'try']"
moisturizer,t*****o,5,positive,{},"Received, good quality, service not bad, delivery fast, thanks.",received good quality service not bad delivery fast thanks,good quality service bad fast thanks,"['good', 'quality', 'service', 'bad', 'fast', 'thanks']"
moisturizer,s*****n,5,positive,{},Haven’t try yet but delivered in a good condition hope it’s work well on my face,haven t try yet but delivered in a good condition hope it s work well on my face,try yet delivered good condition hope work well face,"['try', 'yet', 'delivered', 'good', 'condition', 'hope', 'work', 'well', 'face']"
moisturizer,z*****y,5,positive,"{'Absorption': 'nice', 'Skin Suitability': 'oily skin or dry skin  value to buy, good product 👍will keep continue buying this👍！'}","value to buy, good product 👍will keep continue buying this👍！",value to buy good product will keep continue buying this,value good keep continue buying,"['value', 'good', 'keep', 'continue', 'buying']"
moisturizer,c*****0,5,positive,"{'Effectiveness': 'good', 'Skin Suitability': 'all skin'}",Repeated purchased with this seller. Suitable for all skin. Thank you seller,repeated purchased with this seller suitable for all skin,repeated purchased suitable skin,"['repeated', 'purchased', 'suitable', 'skin']"
moisturizer,a*****4,5,positive,{},"lightweight, absorbs easily and is suitable with my dry skin. Worth my money!",lightweight absorbs easily and is suitable with my dry skin worth my money,lightweight absorbs easily suitable dry skin worth money,"['lightweight', 'absorbs', 'easily', 'suitable', 'dry', 'skin', 'worth', 'money']"
moisturizer,i*****a,5,positive,"{'Skin Suitability': 'good', 'Absorption': 'great'}",My holy grail moisturiser! No joke it’s repaired my skin barrier!!,my holy grail moisturiser no joke it s repaired my skin barrier,holy grail moisturiser joke repaired skin barrier,"['holy', 'grail', 'moisturiser', 'joke', 'repaired', 'skin', 'barrier']"
moisturizer,j*****n,5,positive,"{'Skin Suitability': 'good', 'Absorption': 'good'}","Multiple purchased already. Usually bought the 30g, this time try this 80g.",multiple purchased already usually bought the g this time try this g,multiple purchased already usually try,"['multiple', 'purchased', 'already', 'usually', 'try']"
moisturizer,f*****7,5,positive,{},"fast delivery from seller, courier also good services 👍🏼 goods great as always ! im keep repeat it ❤️‍🔥",from seller courier also s goods great as always im keep repeat it,courier good great always keep repeat,"['courier', 'good', 'great', 'always', 'keep', 'repeat']"
moisturizer,c*****6,5,positive,{},Got it at a cheaper price! I have repurchase for few times ady.,got it at a cheaper price i have repurchase for few times ady,cheaper repurchase time ady,"['cheaper', 'repurchase', 'time', 'ady']"
moisturizer,c*****s,5,positive,"{'Absorption': 'good, my skin more moisture', 'Skin Suitability': 'no sensitive found'}",my skin more moisture Skin Suitability:no sensitive found,my skin more moisture skin suitability no sensitive found,skin moisture skin suitability sensitive found,"['skin', 'moisture', 'skin', 'suitability', 'sensitive', 'found']"
moisturizer,siewlan85,5,positive,{},"very fast delivery and good packaging, reach my hand with safe",very and reach my hand with safe,reach hand safe,"['reach', 'hand', 'safe']"
moisturizer,x*****7,5,positive,{},"Very happy with my purchase! The item arrived in good condition, securely packed with no damage. The quality is better than expected for the price, and it looks exactly like the pictures shown in the listing. Delivery was also quite fast, and the seller was responsive and helpful. Overall, a smooth shopping experience and I would definitely consider buying again from this shop. Highly recommended!",very happy with my purchase the item securely packed with no damage the quality is better than expected for the price and it looks exactly like the pictures shown in the listing delivery was also quite fast and the seller was responsive and helpful overall a smooth shopping experience and i would definitely consider buying again from this shop highly recommended,happy securely packed damage quality better expected look exactly like picture shown listing quite fast responsive helpful overall smooth shopping experience definitely consider buying highly recommended,"['happy', 'securely', 'packed', 'damage', 'quality', 'better', 'expected', 'look', 'exactly', 'like', 'picture', 'shown', 'listing', 'quite', 'fast', 'responsive', 'helpful', 'overall', 'smooth', 'shopping', 'experience', 'definitely', 'consider', 'buying', 'highly', 'recommended']"
moisturizer,f*****n,5,positive,{},Fast delivery from the seller.,from the seller,,[]
moisturizer,w*****f,5,positive,"{'Absorption': 'fast', 'Skin Suitability': 'all skin type  really like this moisturiser for a long time already   hope skintific give me free give gift next time'}",really like this moisturiser for a long time already   hope skintific give me free give gift next time,really like this moisturiser for a long time already hope skintific give me free give gift next time,like moisturiser long already hope give free give gift next,"['like', 'moisturiser', 'long', 'already', 'hope', 'give', 'free', 'give', 'gift', 'next']"
moisturizer,z*****8,5,positive,{},Safely received in good condition. Thank you seller.,in good condition,good condition,"['good', 'condition']"
moisturizer,c*****7,5,positive,{},"all time favorite 🧡 well received in good packaging, bought direct with Skintific official store shopee live, more valuable. fast delivery. will continue buy buy buy!! Thanks Shopee & Support Shopee !",all time favorite in bought direct with skintific official store shopee live more valuable will continue buy buy buy thanks shopee support shopee,favorite direct official store live valuable continue thanks support,"['favorite', 'direct', 'official', 'store', 'live', 'valuable', 'continue', 'thanks', 'support']"
moisturizer,m*****f,5,positive,"{'Absorption': 'fast', 'Skin Suitability': 'acne prone skin'}","Skin texture smooth and shining, healthy. Consistency is key. Recommended!",skin texture smooth and shining healthy consistency is key recommended,skin texture smooth shining healthy consistency key recommended,"['skin', 'texture', 'smooth', 'shining', 'healthy', 'consistency', 'key', 'recommended']"
moisturizer,k*****n,5,positive,{},"fast delivery, thank you seller buy it many many time, thank you",buy it many many time thank you,many many,"['many', 'many']"
moisturizer,j*****7,5,positive,"{'Skin Suitability': 'good for my oily skin', 'Absorption': 'very good'}",for my oily skin Absorption:very good,for my oily skin absorption very good,oily skin absorption good,"['oily', 'skin', 'absorption', 'good']"
moisturizer,amirah512,5,positive,"{'Skin Suitability': 'good', 'Absorption': 'good'}",Safely received in good condition.. good value for money.. repeated item..,in good condition good value for money repeated item,good condition good value money repeated,"['good', 'condition', 'good', 'value', 'money', 'repeated']"
moisturizer,shupei,5,positive,{},"Received with fast delivery, thanks",received with thanks,thanks,['thanks']
moisturizer,u*****n,5,positive,{},Received with good condition and well packed. Thank seller,received with good condition and thank seller,good condition,"['good', 'condition']"
moisturizer,h*****7,5,positive,{},Soft to the skin,soft to the skin,soft skin,"['soft', 'skin']"
moisturizer,c*****0,5,positive,{},received in good condition good quality delivery time acceptable packing also ok value price recommended seller very happy will continue support again,received in good condition good quality delivery time acceptable packing also ok value price recommended seller very happy will continue support again,good condition good quality acceptable packing value recommended happy continue support,"['good', 'condition', 'good', 'quality', 'acceptable', 'packing', 'value', 'recommended', 'happy', 'continue', 'support']"
moisturizer,z*****y,5,positive,"{'Absorption': 'good  value to buy, good product 👍will keep continue buying this👍！'}","value to buy, good product 👍will keep continue buying this👍！",value to buy good product will keep continue buying this,value good keep continue buying,"['value', 'good', 'keep', 'continue', 'buying']"
moisturizer,cynthialuke,5,positive,{},Long time user for this brand and this series since it doesn't agitate my skin and it absorbed well,long time user for this brand and this series since it doesn t agitate my skin and it absorbed well,long user brand series since agitate skin absorbed well,"['long', 'user', 'brand', 'series', 'since', 'agitate', 'skin', 'absorbed', 'well']"
moisturizer,faqeshp,5,positive,{},"Packaging is nice 👌, havent tried the product yet but I have high hopes for it to work ☺☺",havent tried the product yet but i have high hopes for it to work,havent tried yet high hope work,"['havent', 'tried', 'yet', 'high', 'hope', 'work']"
moisturizer,amirah512,5,positive,"{'Skin Suitability': 'good', 'Absorption': 'good'}",Safely received in good condition.. repeated item..good value for money,in good condition repeated item good value for money,good condition repeated good value money,"['good', 'condition', 'repeated', 'good', 'value', 'money']"
moisturizer,j*****1,5,positive,"{'Absorption': 'to be tested', 'Skin Suitability': 'to be tested'}",Fast delivery. Will update on skin suitability once I start using it,will update on skin suitability once i start using it,update skin suitability start,"['update', 'skin', 'suitability', 'start']"
moisturizer,r*****y,5,positive,"{'Skin Suitability': 'all skin type', 'Absorption': 'fast absorb  my skin is getting better using this product, price is very cheap and shipping fast'}","my skin is getting better using this product, price is very cheap and shipping fast",my skin is getting better using this product price is very cheap and shipping fast,skin getting better cheap shipping fast,"['skin', 'getting', 'better', 'cheap', 'shipping', 'fast']"
moisturizer,i*****i,5,positive,{},"Very fast delivery, high quality product, very satisfied, very neat package, can repeat order again SKINTIFIC the best skincare😘😘😘",very high quality product very satisfied very neat package can repeat order again skintific the best skincare,high quality satisfied neat package repeat best skincare,"['high', 'quality', 'satisfied', 'neat', 'package', 'repeat', 'best', 'skincare']"
moisturizer,s*****7,5,positive,{},Received parcel in good condition and thank you so much for the arrangement,received parcel in good condition and thank you so much for the arrangement,good condition arrangement,"['good', 'condition', 'arrangement']"
moisturizer,onewankum,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'good'}",Received the product and the packaging is very good protection thank you sellers,received the product and the packaging is very good protection s,good protection,"['good', 'protection']"
moisturizer,a*****a,5,positive,{},Item received in good condition. Fast delivery by the courier.,in good condition by the courier,good condition courier,"['good', 'condition', 'courier']"
moisturizer,p*****k,5,positive,{},"The item arrived in good condition and matches the description. Quality is decent and works as expected. Sorry, the photo provided is not related — just for posting purposes.",the item and matches the description quality is decent and works as expected sorry the photo provided is not related just for posting purposes,match description quality decent work expected sorry photo provided related posting purpose,"['match', 'description', 'quality', 'decent', 'work', 'expected', 'sorry', 'photo', 'provided', 'related', 'posting', 'purpose']"
moisturizer,p*****6,5,positive,{},Gel based and is third time purchase.,gel based and is third time purchase,gel based third,"['gel', 'based', 'third']"
moisturizer,n*****r,5,positive,"{'Absorption': 'ok', 'Skin Suitability': 'good'}",Item received in good condition. Fast shipout from seller..good quality product. Tq seller,in good condition fast shipout from seller good quality product,good condition fast shipout good quality,"['good', 'condition', 'fast', 'shipout', 'good', 'quality']"
moisturizer,z*****e,5,positive,{},Item is received in good condition .Expiry date is in ~2029~ .Satisfied with the purchase.,item is received in good condition expiry date is in satisfied with the purchase,good condition expiry date satisfied,"['good', 'condition', 'expiry', 'date', 'satisfied']"
moisturizer,polynlee,5,positive,"{'Skin Suitability': '👍👍👍', 'Absorption': '👍👍👍'}",Received parcel in good condition. 3rd bottle used. Thanks seller.,received parcel in good condition rd bottle used thanks seller,good condition bottle thanks,"['good', 'condition', 'bottle', 'thanks']"
moisturizer,a*****a,5,positive,{},absorb fast and works on my skin! my 2nd bottle here!,absorb fast and works on my skin my nd bottle here,absorb fast work skin bottle,"['absorb', 'fast', 'work', 'skin', 'bottle']"
moisturizer,a*****g,5,positive,"{'Absorption': 'o\u2006k', 'Skin Suitability': 'not bad'}","Fast delivery , cheap than outside",cheap than outside,cheap outside,"['cheap', 'outside']"
moisturizer,n*****3,5,positive,"{'Absorption': 'okay', 'Skin Suitability': 'good'}",Good product quality good value for money fast delivery and good service by seller,good product quality good value for money and by seller,good quality good value money,"['good', 'quality', 'good', 'value', 'money']"
moisturizer,n*****a,5,positive,{},received item in good condition. fast delivery! will repeat again,received item in good condition will repeat again,good condition repeat,"['good', 'condition', 'repeat']"
moisturizer,u*****5,5,positive,"{'Absorption': 'great', 'Skin Suitability': 'suits my oily to combination skin  my second time buying this i love it'}",my second time buying this i love it,my second time buying this i love it,buying love,"['buying', 'love']"
moisturizer,pikabob,5,positive,{},delivery is very fast and very good service ！ this my first time try skintific,delivery is very fast and very this my first time try skintific,fast try,"['fast', 'try']"
moisturizer,a*****k,5,positive,{},"Fast delivery and well-packed! Item received in perfect condition, exactly as described. Quality is good for the price. Seller was responsive and helpful. Very satisfied with the purchase. Will definitely buy again. Highly recommended for those looking for value and efficiency. Thanks, seller, for the great service!",and well packed in perfect condition exactly as described quality is good for the price seller was responsive and helpful very satisfied with the purchase will definitely buy again highly recommended for those looking for value and efficiency thanks seller for the great service,well packed perfect condition exactly described quality good responsive helpful satisfied definitely highly recommended looking value efficiency thanks great service,"['well', 'packed', 'perfect', 'condition', 'exactly', 'described', 'quality', 'good', 'responsive', 'helpful', 'satisfied', 'definitely', 'highly', 'recommended', 'looking', 'value', 'efficiency', 'thanks', 'great', 'service']"
moisturizer,a*****a,5,positive,"{'Skin Suitability': 'good', 'Absorption': 'so well'}",Love skintific a lott! Thanks seller,love skintific a lott thanks seller,love lott thanks,"['love', 'lott', 'thanks']"
moisturizer,q*****c,5,positive,"{'Skin Suitability': 'not yet try', 'Absorption': 'not yet try'}",Fast delivery and accurate product received. Thank you seller. Hope it works well with my  combination and sensitive skin.,and accurate product received hope it works well with my combination and sensitive skin,accurate hope work well combination sensitive skin,"['accurate', 'hope', 'work', 'well', 'combination', 'sensitive', 'skin']"
moisturizer,c*****n,5,positive,{},Second time purchased Very nice to use And is fast delivery too,second time purchased very nice to use and is too,purchased nice,"['purchased', 'nice']"
moisturizer,l*****9,5,positive,"{'Skin Suitability': 'all skin', 'Absorption': 'good'}",Well received with perfect packaging n fast shipping out by seller n excellent service by courier guys 🙏,with perfect packaging n fast shipping out by seller n excellent service by courier guys,perfect fast shipping excellent service courier guy,"['perfect', 'fast', 'shipping', 'excellent', 'service', 'courier', 'guy']"
moisturizer,c*****6,5,positive,{},"Purchase at cheaper price, thank you shopee! 🥰🥰 I have repurchase for many times!",purchase at cheaper price thank you shopee i have repurchase for many times,cheaper repurchase many time,"['cheaper', 'repurchase', 'many', 'time']"
moisturizer,a*****7,5,positive,{},Trusted product for daily use 👍🏻 Suitable for skin  And affordable price,trusted product for daily use suitable for skin and affordable price,trusted daily suitable skin affordable,"['trusted', 'daily', 'suitable', 'skin', 'affordable']"
moisturizer,forzaida84,5,positive,"{'Skin Suitability': 'good', 'Absorption': 'good'}",Just received my parcel today.. very fast delivery.. thanks seller,just received my parcel today very thanks seller,today thanks,"['today', 'thanks']"
moisturizer,ytierzli,5,positive,{},Always fav moisturizer. Semalam order harini sampai. Fast delivery. Thankyou seller👍🏻👍🏻👍🏻,always fav moisturizer semalam order harini sampai thankyou seller,always fav moisturizer semalam harini sampai thankyou,"['always', 'fav', 'moisturizer', 'semalam', 'harini', 'sampai', 'thankyou']"
moisturizer,j*****t,5,positive,"{'Absorption': 'ok', 'Skin Suitability': 'all skin type'}",Thank you seller  Very good packaging Received in good condition,very received in good condition,good condition,"['good', 'condition']"
moisturizer,s*****2,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'good'}",Bought several times from this official store. Product wrapping used to be good but is getting bad. Can see it's simply wrapped.,bought several times from this official store product wrapping used to be good but is getting bad can see it s simply wrapped,several time official store wrapping good getting bad see simply wrapped,"['several', 'time', 'official', 'store', 'wrapping', 'good', 'getting', 'bad', 'see', 'simply', 'wrapped']"
moisturizer,c*****1,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'good  very nice for this product.'}",very nice for this product. Already Second time purchase. 👍🏻👍🏻👍🏻,very nice for this product already second time purchase,nice already,"['nice', 'already']"
moisturizer,w*****4,5,positive,"{'Absorption': 'fast', 'Skin Suitability': 'good'}",Suitable for my oily + sensitive skin. Fast absorption and not that oily compared to other products that I used!,suitable for my oily sensitive skin fast absorption and not that oily compared to other products that i used,suitable oily sensitive skin fast absorption oily compared product,"['suitable', 'oily', 'sensitive', 'skin', 'fast', 'absorption', 'oily', 'compared', 'product']"
moisturizer,e*****7,5,positive,"{'Absorption': 'not yet tried', 'Skin Suitability': 'oily'}",Received in good condition and thank you seller thank you,received in good condition and thank you,good condition,"['good', 'condition']"
moisturizer,l*****g,5,positive,{},arrived in good condition and suitable for oily skin！,and suitable for oily skin,suitable oily skin,"['suitable', 'oily', 'skin']"
moisturizer,norsyafiq814,5,positive,{},"Parcel well received with protective bubble wraps, seller fast response and very fast delivery. Happy to deal again ☺️",parcel with protective bubble wraps seller fast response and very happy to deal again,protective bubble wrap fast response happy deal,"['protective', 'bubble', 'wrap', 'fast', 'response', 'happy', 'deal']"
moisturizer,s*****a,5,positive,"{'Skin Suitability': 'sesuai', 'Absorption': 'ok'}",Item received in good condition. Im satisfied & thank you seller,in good condition im satisfied,good condition satisfied,"['good', 'condition', 'satisfied']"
moisturizer,arrohimahmad,5,positive,{},"Smooth transaction, item as described & fast shipping.",smooth transaction item as described fast shipping,smooth transaction described fast shipping,"['smooth', 'transaction', 'described', 'fast', 'shipping']"
moisturizer,yeonjisung,5,positive,{},Fast delivery👍👍.. Respond to my message quickly😊,respond to my message quickly,respond message quickly,"['respond', 'message', 'quickly']"
moisturizer,m*****a,5,positive,{},Items received in a good condition and wrapped with plastic wrap,items received in a good condition and wrapped with plastic wrap,item good condition wrapped plastic wrap,"['item', 'good', 'condition', 'wrapped', 'plastic', 'wrap']"
moisturizer,a*****3,5,positive,{'Absorption': '👍🏻'},Good value for money Fast delivery Excellent service by seller,good value for money excellent service by seller,good value money excellent service,"['good', 'value', 'money', 'excellent', 'service']"
moisturizer,s*****8,5,positive,{},"Suit with my skin, moisturize and make my skin glow. Already wear it almost a year",suit with my skin moisturize and make my skin glow already wear it almost a year,suit skin moisturize make skin glow already wear almost year,"['suit', 'skin', 'moisturize', 'make', 'skin', 'glow', 'already', 'wear', 'almost', 'year']"
moisturizer,naatirah,5,positive,"{'Skin Suitability': 'sgt sesuai dgn kulit beminyak', 'Absorption': 'good'}",Will repeat again,will repeat again,repeat,['repeat']
moisturizer,miaochu5599,5,positive,{},"Super duper fast delivery...  Like it.  First time purchase,  will try first..",super duper like it first time purchase will try first,super duper like try,"['super', 'duper', 'like', 'try']"
moisturizer,e*****g,5,positive,{},skin types Absorption:Good,skin types absorption good,skin type absorption good,"['skin', 'type', 'absorption', 'good']"
moisturizer,f*****4,5,positive,{},"my skin perfectly and it's lightweight! Skin suitability:Very suitable for dry skin, normal and oily skin. Highly recommended!",my skin perfectly and it s lightweight skin suitability very suitable for dry skin normal and oily skin highly recommended,skin perfectly lightweight skin suitability suitable dry skin normal oily skin highly recommended,"['skin', 'perfectly', 'lightweight', 'skin', 'suitability', 'suitable', 'dry', 'skin', 'normal', 'oily', 'skin', 'highly', 'recommended']"
moisturizer,m*****5,5,positive,{},Good condition Delivery fast Package nice Thanks seller。。。,good condition delivery fast package nice thanks seller,good condition fast package nice thanks,"['good', 'condition', 'fast', 'package', 'nice', 'thanks']"
moisturizer,k*****a,5,positive,"{'Skin Suitability': 'oils', 'Absorption': 'good'}",I like this product. My skin is getting better. Dah berapa kali repeat order. Will purchase again. Thanks seller ☺️,i like this product my skin is getting better dah berapa kali repeat order will purchase again thanks seller,like skin getting better dah berapa kali repeat thanks,"['like', 'skin', 'getting', 'better', 'dah', 'berapa', 'kali', 'repeat', 'thanks']"
moisturizer,azlifarisaidil,5,positive,{'Skin Suitability': 'smoothly'},Price less than walk in,price less than walk in,less walk,"['less', 'walk']"
moisturizer,k*****n,5,positive,{},already buy many many time，good for me fast delivery thank you seller,already buy many many time good for me,already many many good,"['already', 'many', 'many', 'good']"
moisturizer,j*****e,5,positive,{},"Parcel well received, thanks to the seller and will purchase again in future❤️",parcel thanks to the seller and will purchase again in future,thanks future,"['thanks', 'future']"
moisturizer,liankwangliang,5,positive,"{'Skin Suitability': 'good', 'Absorption': 'good'}",Very very fast delivery.  Good value for money.  Very effective. Second purchase,very very good value for money very effective second purchase,good value money effective,"['good', 'value', 'money', 'effective']"
moisturizer,q*****4,5,positive,{'good quality': ')'},"Good price, good quality :) Arrived with a good parcel.",good price good quality arrived with a good parcel,good good quality arrived good,"['good', 'good', 'quality', 'arrived', 'good']"
moisturizer,r*****a,5,positive,{},Item safely arrived.it giving hydrated effect. thank you.,item safely arrived it giving hydrated effect thank you,safely arrived giving hydrated effect,"['safely', 'arrived', 'giving', 'hydrated', 'effect']"
moisturizer,j*****y,5,positive,{},"Item safely received n in good condition, thank you seller。。。。。",item n in good condition,good condition,"['good', 'condition']"
moisturizer,c*****u,5,positive,{},Received without any dent on the box. Haven’t start suing .,received without any dent on the box haven t start suing,without dent box start suing,"['without', 'dent', 'box', 'start', 'suing']"
moisturizer,enkee950804,5,positive,{},Received in good condition. Good packing. Recommend to buy.,received in good condition good packing recommend to buy,good condition good packing recommend,"['good', 'condition', 'good', 'packing', 'recommend']"
moisturizer,shashmithasivakumar,5,positive,{'Skin Suitability': 'suitable for dry skin'},"Its a really really good product. This is my 3rd purchase. First I bought travel size to test. And I was satisfied, so I bought 30g the 2nd time. I was very happy with the result (I usually use once daily). I have a quite dry skin and this moisturiser helps to hydrate my skin. This is my first time buying 50g, its really worth buying.",its a really really good product this is my rd purchase first i bought travel size to test and i was satisfied so i bought g the nd time i was very happy with the result i usually use once daily i have a quite dry skin and this moisturiser helps to hydrate my skin this is my first time buying g its really worth buying,good travel size test satisfied happy result usually daily quite dry skin moisturiser help hydrate skin buying worth buying,"['good', 'travel', 'size', 'test', 'satisfied', 'happy', 'result', 'usually', 'daily', 'quite', 'dry', 'skin', 'moisturiser', 'help', 'hydrate', 'skin', 'buying', 'worth', 'buying']"
moisturizer,q*****s,5,positive,{},"Received in good condition, nice packaging, fast delivery, good value for money",received in good condition nice packaging good value for money,good condition nice good value money,"['good', 'condition', 'nice', 'good', 'value', 'money']"
moisturizer,o*****e,5,positive,{},Parcel received in good condition and worth to buy during shopee event,parcel received in good condition and worth to buy during shopee event,good condition worth event,"['good', 'condition', 'worth', 'event']"
moisturizer,alyanasuhamuhamad,5,positive,{},very fast delivery and ive repeat this many times and its soo good to my skin!!,very and ive repeat this many times and its soo good to my skin,ive repeat many time soo good skin,"['ive', 'repeat', 'many', 'time', 'soo', 'good', 'skin']"
moisturizer,a*****9,5,positive,"{'Absorption': 'absorbs quickly and is not sticky', 'Skin Suitability': 'good.'}",quickly and is not sticky Skin Suitability:good.,quickly and is not sticky skin suitability good,quickly sticky skin suitability good,"['quickly', 'sticky', 'skin', 'suitability', 'good']"
moisturizer,a*****0,5,positive,"{'Skin Suitability': 'ok', 'Absorption': 'ok'}",Repeated buying this product. Worth for the price thanks seller,repeated buying this product worth for the price thanks seller,repeated buying worth thanks,"['repeated', 'buying', 'worth', 'thanks']"
moisturizer,k*****i,5,positive,{},Second time purchase. Gentle on my skin. Fast delivery.,second time purchase gentle on my skin,gentle skin,"['gentle', 'skin']"
